"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"11787","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","68307","0000000134","Onde OFB","3","Assec",5.2491836,43.651124445,2016-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"11788","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","68164","0000000134","Onde OFB","3","Assec",5.2491836,43.651124445,2016-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"11789","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","68051","0000000134","Onde OFB","3","Assec",5.2491836,43.651124445,2016-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"11790","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","67886","0000000134","Onde OFB","2","Ecoulement non visible",5.2491836,43.651124445,2016-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"11791","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","67527","0000000134","Onde OFB","1a","Ecoulement visible acceptable",5.2491836,43.651124445,2015-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"11792","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","67348","0000000134","Onde OFB","1a","Ecoulement visible acceptable",5.2491836,43.651124445,2015-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"11793","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","67224","0000000134","Onde OFB","1a","Ecoulement visible acceptable",5.2491836,43.651124445,2015-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"11794","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","66952","0000000134","Onde OFB","1a","Ecoulement visible acceptable",5.2491836,43.651124445,2015-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"11795","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","66808","0000000134","Onde OFB","1a","Ecoulement visible acceptable",5.2491836,43.651124445,2015-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"11796","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","65465","0000000134","Onde OFB","1","Ecoulement visible",5.2491836,43.651124445,2014-09-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"11797","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","64816","0000000134","Onde OFB","1","Ecoulement visible",5.2491836,43.651124445,2014-08-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"11798","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","63853","0000000134","Onde OFB","1a","Ecoulement visible acceptable",5.2491836,43.651124445,2014-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"11799","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","63054","0000000134","Onde OFB","1a","Ecoulement visible acceptable",5.2491836,43.651124445,2014-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"11800","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","62050","0000000134","Onde OFB","1a","Ecoulement visible acceptable",5.2491836,43.651124445,2014-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"11801","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","1128","0000000134","Onde OFB","3","Assec",5.2491836,43.651124445,2013-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"11802","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","1013","0000000134","Onde OFB","2","Ecoulement non visible",5.2491836,43.651124445,2013-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"11803","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","926","0000000134","Onde OFB","1f","Ecoulement visible faible",5.2491836,43.651124445,2013-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"11804","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","879","0000000134","Onde OFB","1a","Ecoulement visible acceptable",5.2491836,43.651124445,2013-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"11805","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","780","0000000134","Onde OFB","1f","Ecoulement visible faible",5.2491836,43.651124445,2013-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"11806","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","676","0000000134","Onde OFB","3","Assec",5.2491836,43.651124445,2012-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"11807","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","609","0000000134","Onde OFB","3","Assec",5.2491836,43.651124445,2012-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"11808","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","483","0000000134","Onde OFB","3","Assec",5.2491836,43.651124445,2012-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"11809","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","355","0000000134","Onde OFB","3","Assec",5.2491836,43.651124445,2012-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"11810","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","241","0000000134","Onde OFB","1f","Ecoulement visible faible",5.2491836,43.651124445,2012-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"11811","Y4214041","Le Ruisseau de Concernade en aval de Lambesc","13","Bouches-du-Rhône","13050","LAMBESC","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée",NA,"Ruisseau de Concernade","156","0000000134","Onde OFB","1f","Ecoulement visible faible",5.2491836,43.651124445,2012-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"11812","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","102960","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2025-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"11813","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","101758","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2025-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"11814","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","100704","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2025-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"11815","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","99500","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2025-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"11816","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","98809","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2024-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"11817","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","98657","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2024-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"11818","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","98513","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2024-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"11819","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","98307","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2024-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"11820","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","98226","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2024-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"11821","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","98042","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2023-10-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"11822","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","97974","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2023-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"11823","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","97754","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2023-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"11824","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","97629","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2023-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"11825","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","97480","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2023-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"11826","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","97359","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2023-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"11827","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","97162","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2023-04-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"11828","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","97063","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2023-03-22,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"11829","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","96973","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2022-11-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"11830","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","96921","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2022-10-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"11831","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","96842","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2022-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"11832","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","96644","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2022-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"11833","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","96427","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2022-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"11834","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","96345","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2022-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"11835","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","96121","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2022-05-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"11836","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","96073","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2022-04-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"11837","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","96059","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2022-04-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"11838","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","95868","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2021-09-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"11839","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","95767","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2021-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"11840","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","95644","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2021-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"11841","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","95527","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2021-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"11842","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","95436","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2021-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"11843","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","95333","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2021-04-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2021
"11844","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","95114","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2020-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"11845","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","94917","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2020-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"11846","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","94736","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2020-07-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"11847","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","94601","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2020-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"11848","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","94451","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2020-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"11849","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","92400","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2019-10-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"11850","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","91302","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2019-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"11851","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","90553","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2019-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"11852","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","89250","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2019-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"11853","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","88153","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2019-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"11854","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","87603","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2019-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"11855","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","83603","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2018-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"11856","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","82357","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2018-08-21,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"11857","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","81305","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2018-07-20,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"11858","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","80353","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2018-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
